# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Fri Feb 14 22:59:18 UTC 2025
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Attention: photometry includes extinction of Av=0.5, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.00152 -1.00761 9.00000 1.8138178587 2.5596847765    1.813  1.716  4.0118  3.980    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.652e-01 2.333e-01 2.685e-04 7.347e-05 6.673e-04 -1.000 1.504e-03 0.481 1.284 1.349 1.150
0.00152 -1.00761 9.00000 1.8139032125 2.5596893187    1.813  1.707  4.0006  3.944    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.652e-01 2.333e-01 2.685e-04 7.347e-05 6.673e-04 -1.000 1.504e-03 0.502 1.250 1.321 1.107
0.00152 -1.00761 9.00000 1.8140132427 2.5596951733    1.813  1.721  3.9891  3.883    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.652e-01 2.333e-01 2.685e-04 7.347e-05 6.673e-04 -1.000 1.504e-03 0.466 1.161 1.237 1.008
0.00152 -1.00761 9.00000 1.8141630888 2.5597031452    1.813  1.741  3.9772  3.816    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.652e-01 2.333e-01 2.685e-04 7.347e-05 6.673e-04 -1.000 1.504e-03 0.417 1.060 1.143 0.895
0.00152 -1.00761 9.00000 1.8143497705 2.5597130746    1.813  1.755  3.9652  3.755    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.652e-01 2.333e-01 2.685e-04 7.347e-05 6.673e-04 -1.000 1.504e-03 0.384 0.977 1.067 0.800
0.00152 -1.00761 9.00000 1.8145762682 2.5597251187    1.813  1.763  3.9531  3.697    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.652e-01 2.333e-01 2.685e-04 7.347e-05 6.674e-04 -1.000 1.504e-03 0.361 0.908 1.008 0.717
0.00152 -1.00761 9.00000 1.8148398399 2.5597391298    1.814  1.769  3.9408  3.642    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.652e-01 2.333e-01 2.685e-04 7.348e-05 6.674e-04 -1.000 1.504e-03 0.347 0.851 0.961 0.643
0.00152 -1.00761 9.00000 1.8151303530 2.5597545677    1.814  1.773  3.9283  3.589    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.652e-01 2.333e-01 2.686e-04 7.348e-05 6.674e-04 -1.000 1.504e-03 0.337 0.805 0.926 0.577
0.00152 -1.00761 9.00000 1.8154321909 2.5597706013    1.814  1.775  3.9158  3.537    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.652e-01 2.333e-01 2.686e-04 7.348e-05 6.674e-04 -1.000 1.504e-03 0.332 0.770 0.905 0.519
0.00152 -1.00761 9.00000 1.8157306910 2.5597864516    1.815  1.776  3.9033  3.486    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.652e-01 2.333e-01 2.686e-04 7.348e-05 6.674e-04 -1.000 1.504e-03 0.329 0.743 0.895 0.466
0.00152 -1.00761 9.00000 1.8160148859 2.5598015368    1.815  1.776  3.8908  3.436    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.652e-01 2.333e-01 2.686e-04 7.348e-05 6.675e-04 -1.000 1.504e-03 0.330 0.725 0.896 0.420
0.00152 -1.00761 9.00000 1.8162784576 2.5598155224    1.815  1.775  3.8783  3.387    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.652e-01 2.333e-01 2.686e-04 7.348e-05 6.675e-04 -1.000 1.504e-03 0.332 0.716 0.907 0.382
0.00152 -1.00761 9.00000 1.8165186644 2.5598282642    1.815  1.774  3.8658  3.339    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.652e-01 2.333e-01 2.686e-04 7.348e-05 6.675e-04 -1.000 1.504e-03 0.336 0.711 0.922 0.349
0.00152 -1.00761 9.00000 1.8167355061 2.5598397632    1.816  1.771  3.8535  3.292    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.652e-01 2.333e-01 2.686e-04 7.348e-05 6.675e-04 -1.000 1.504e-03 0.342 0.711 0.942 0.321
0.00152 -1.00761 9.00000 1.8169302940 2.5598500900    1.816  1.768  3.8415  3.247    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.652e-01 2.333e-01 2.686e-04 7.348e-05 6.675e-04 -1.000 1.504e-03 0.350 0.714 0.966 0.297
0.00152 -1.00761 9.00000 1.8171054125 2.5598593719    1.816  1.764  3.8302  3.205    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.652e-01 2.333e-01 2.686e-04 7.349e-05 6.675e-04 -1.000 1.504e-03 0.359 0.721 0.992 0.279
0.00152 -1.00761 9.00000 1.8172632456 2.5598677358    1.816  1.760  3.8200  3.169    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.652e-01 2.333e-01 2.686e-04 7.349e-05 6.675e-04 -1.000 1.504e-03 0.369 0.730 1.019 0.266
0.00152 -1.00761 9.00000 1.8174059391 2.5598752960    1.816  1.755  3.8109  3.137    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.651e-01 2.333e-01 2.686e-04 7.349e-05 6.675e-04 -1.000 1.504e-03 0.382 0.741 1.046 0.258
0.00152 -1.00761 9.00000 1.8175362349 2.5598821982    1.816  1.750  3.8027  3.110    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.651e-01 2.334e-01 2.686e-04 7.349e-05 6.675e-04 -1.000 1.504e-03 0.395 0.755 1.075 0.255
0.00152 -1.00761 9.00000 1.8176572323 2.5598886068    1.816  1.744  3.7952  3.086    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.651e-01 2.334e-01 2.686e-04 7.349e-05 6.676e-04 -1.000 1.504e-03 0.410 0.771 1.105 0.255
0.00152 -1.00761 9.00000 1.8177807331 2.5598951469    1.817  1.737  3.7880  3.064    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.651e-01 2.334e-01 2.686e-04 7.349e-05 6.676e-04 -1.000 1.504e-03 0.428 0.790 1.138 0.260
0.00152 -1.00761 9.00000 1.8179203272 2.5599025381    1.817  1.727  3.7809  3.046    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.651e-01 2.334e-01 2.687e-04 7.351e-05 6.678e-04 -1.000 1.504e-03 0.453 0.816 1.178 0.270
0.00152 -1.00761 9.00000 1.8181047440 2.5599123005    1.817  1.711  3.7728  3.029    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.642e-01 2.343e-01 2.697e-04 7.377e-05 6.701e-04 -1.000 1.504e-03 0.492 0.859 1.237 0.296
0.00152 -1.00761 9.00000 1.8183341026 2.5599244388    1.817  1.686  3.7641  3.020    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.609e-01 2.375e-01 2.731e-04 7.468e-05 6.782e-04 -1.000 1.515e-03 0.556 0.926 1.321 0.346
0.00152 -1.00761 9.00000 1.8185330629 2.5599349655    1.817  1.661  3.7573  3.018    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.566e-01 2.419e-01 2.768e-04 7.568e-05 6.870e-04 -1.000 1.560e-03 0.618 0.992 1.401 0.398
0.00152 -1.00761 9.00000 1.8187309504 2.5599454328    1.818  1.642  3.7510  3.012    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.532e-01 2.453e-01 2.794e-04 7.636e-05 6.931e-04 -1.000 1.581e-03 0.665 1.042 1.464 0.437
0.00152 -1.00761 9.00000 1.8189288378 2.5599558975    1.818  1.628  3.7449  3.002    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.510e-01 2.474e-01 2.812e-04 7.683e-05 6.973e-04 -1.000 1.604e-03 0.701 1.083 1.517 0.465
0.00152 -1.00761 9.00000 1.8192123175 2.5599708839    1.818  1.649  3.7387  2.955    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.496e-01 2.488e-01 2.818e-04 7.713e-05 6.994e-04 -1.000 1.589e-03 0.648 1.035 1.481 0.405
0.00152 -1.00761 9.00000 1.8194954395 2.5599858461    1.818  1.680  3.7337  2.905    3  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.482e-01 2.502e-01 2.780e-04 7.990e-05 7.009e-04 -1.000 1.600e-03 0.571 0.962 1.419 0.323
0.00152 -1.00761 9.00000 1.8197780848 2.5600007777    1.819  1.715  3.7303  2.855    3  0.000  0.499     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.516e-01 2.610e-04 9.672e-05 7.016e-04 -1.000 1.604e-03 0.481 0.875 1.340 0.230
0.00152 -1.00761 9.00000 1.8201307058 2.5600193985    1.819  1.759  3.7269  2.798    3  0.000  0.441     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.448e-01 2.536e-01 2.301e-04 1.332e-04 7.022e-04 -1.000 1.606e-03 0.372 0.769 1.240 0.117
0.00152 -1.00761 9.00000 1.8204824924 2.5600379670    1.819  1.803  3.7241  2.743    3  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.427e-01 2.557e-01 2.087e-04 1.597e-04 7.026e-04 -1.000 1.626e-03 0.263 0.663 1.140 0.006
0.00152 -1.00761 9.00000 1.8208338022 2.5600565021    1.820  1.846  3.7214  2.690    3  0.000  0.373     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.407e-01 2.577e-01 1.957e-04 1.760e-04 7.028e-04 -1.000 1.613e-03 0.155 0.557 1.040 -0.104
0.00152 -1.00761 9.00000 1.8211842775 2.5600749849    1.820  1.889  3.7189  2.637    3  0.000  0.356     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.388e-01 2.596e-01 1.872e-04 1.867e-04 7.030e-04 -1.000 1.611e-03 0.047 0.453 0.941 -0.214
0.00152 -1.00761 9.00000 1.8213242292 2.5600823632    1.820  1.906  3.7179  2.615    3  0.000  0.351     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.380e-01 2.603e-01 1.844e-04 1.902e-04 7.030e-04 -1.000 1.604e-03 0.004 0.411 0.902 -0.257
0.00152 -1.00761 9.00000 1.8215434551 2.5600939182    1.820  1.933  3.7164  2.583    3  0.000  0.345     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.371e-01 2.613e-01 1.817e-04 1.939e-04 7.033e-04 -1.000 1.631e-03 -0.063 0.346 0.841 -0.324
0.00152 -1.00761 9.00000 1.8216894865 2.5601016135    1.821  1.951  3.7154  2.561    3  0.000  0.341     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.364e-01 2.620e-01 1.800e-04 1.963e-04 7.034e-04 -1.000 1.630e-03 -0.107 0.303 0.800 -0.369
0.00152 -1.00761 9.00000 1.8219033480 2.5601128806    1.821  1.977  3.7139  2.529    3  0.000  0.338     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.354e-01 2.630e-01 1.781e-04 2.005e-04 7.020e-04 -1.000 1.615e-03 -0.171 0.241 0.741 -0.434
0.00152 -1.00761 9.00000 1.8222591877 2.5601316210    1.821  2.019  3.7115  2.477    3  0.000  0.335     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.336e-01 2.648e-01 1.754e-04 2.092e-04 6.964e-04 -1.000 1.612e-03 -0.278 0.138 0.643 -0.542
0.00152 -1.00761 9.00000 1.8226143122 2.5601503153    1.821  2.061  3.7091  2.426    3  0.000  0.333     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.317e-01 2.667e-01 1.734e-04 2.170e-04 6.905e-04 -1.000 1.609e-03 -0.383 0.036 0.547 -0.649
0.00152 -1.00761 9.00000 1.8229687214 2.5601689637    1.822  2.103  3.7067  2.375    3  0.000  0.333     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.297e-01 2.687e-01 1.718e-04 2.240e-04 6.850e-04 -1.000 1.613e-03 -0.486 -0.065 0.452 -0.754
0.00152 -1.00761 9.00000 1.8233184814 2.5601873592    1.822  2.144  3.7043  2.324    3  0.000  0.333     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.279e-01 2.705e-01 1.706e-04 2.297e-04 6.803e-04 -1.000 1.636e-03 -0.590 -0.165 0.358 -0.859
0.00152 -1.00761 9.00000 1.8237489462 2.5602099882    1.823  2.195  3.7013  2.261    3  0.000  0.333     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.260e-01 2.724e-01 1.694e-04 2.350e-04 6.760e-04 -1.000 1.633e-03 -0.717 -0.287 0.243 -0.988
0.00152 -1.00761 9.00000 1.8241037130 2.5602286286    1.823  2.237  3.6987  2.209    3  0.000  0.333     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.248e-01 2.736e-01 1.687e-04 2.381e-04 6.734e-04 -1.000 1.633e-03 -0.823 -0.389 0.148 -1.095
0.00152 -1.00761 9.00000 1.8244146109 2.5602449572    1.823  2.274  3.6964  2.162    3  0.000  0.332     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.239e-01 2.745e-01 1.683e-04 2.401e-04 6.717e-04 -1.000 1.636e-03 -0.916 -0.478 0.065 -1.189
0.00152 -1.00761 9.00000 1.8247220516 2.5602610979    1.824  2.311  3.6941  2.116    3  0.000  0.332     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.234e-01 2.750e-01 1.680e-04 2.414e-04 6.707e-04 -1.000 1.606e-03 -1.007 -0.565 -0.016 -1.281
0.00152 -1.00761 9.00000 1.8250809908 2.5602799344    1.824  2.354  3.6913  2.063    3  0.000  0.332     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.230e-01 2.754e-01 1.679e-04 2.422e-04 6.701e-04 -1.000 1.642e-03 -1.114 -0.667 -0.111 -1.388
0.00152 -1.00761 9.00000 1.8254634142 2.5602999939    1.824  2.399  3.6884  2.006    3  0.000  0.332     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.228e-01 2.755e-01 1.678e-04 2.425e-04 6.698e-04 -1.000 1.677e-03 -1.226 -0.773 -0.210 -1.500
0.00152 -1.00761 9.00000 1.8258324862 2.5603193440    1.825  2.440  3.6856  1.954    3  0.000  0.332     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.227e-01 2.756e-01 1.678e-04 2.427e-04 6.696e-04 -1.000 1.665e-03 -1.330 -0.870 -0.299 -1.603
0.00152 -1.00761 9.00000 1.8259547949 2.5603257545    1.825  2.451  3.6849  1.940    3  0.000  0.332     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.227e-01 2.756e-01 1.678e-04 2.427e-04 6.696e-04 -1.000 1.664e-03 -1.358 -0.897 -0.324 -1.632
0.00152 -1.00761 9.00000 1.8260098696 2.5603286408    1.825  2.406  3.6880  1.997    4  0.000  0.332     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.227e-01 2.756e-01 1.678e-04 2.427e-04 6.696e-04 -1.000 1.665e-03 -1.245 -0.791 -0.226 -1.519
0.00152 -1.00761 9.00000 1.8260182142 2.5603290781    1.825  2.382  3.6896  2.028    4  0.000  0.332     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.227e-01 2.756e-01 1.678e-04 2.427e-04 6.696e-04 -1.000 1.665e-03 -1.184 -0.734 -0.173 -1.458
0.00152 -1.00761 9.00000 1.8260257244 2.5603294716    1.825  2.357  3.6913  2.059    4  0.000  0.332     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.227e-01 2.756e-01 1.678e-04 2.427e-04 6.696e-04 -1.000 1.665e-03 -1.123 -0.676 -0.120 -1.397
0.00152 -1.00761 9.00000 1.8260351419 2.5603299651    1.825  2.328  3.6932  2.096    4  0.000  0.332     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.227e-01 2.756e-01 1.678e-04 2.427e-04 6.696e-04 -1.000 1.664e-03 -1.050 -0.607 -0.056 -1.324
0.00152 -1.00761 9.00000 1.8260471821 2.5603305961    1.825  2.296  3.6953  2.136    4  0.000  0.332     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.227e-01 2.756e-01 1.678e-04 2.427e-04 6.696e-04 -1.000 1.665e-03 -0.971 -0.532 0.014 -1.244
0.00152 -1.00761 9.00000 1.8260641098 2.5603314831    1.825  2.265  3.6973  2.176    4  0.000  0.332     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.227e-01 2.756e-01 1.678e-04 2.427e-04 6.696e-04 -1.000 1.665e-03 -0.893 -0.457 0.084 -1.165
0.00152 -1.00761 9.00000 1.8260892630 2.5603328012    1.825  2.230  3.6996  2.220    4  0.000  0.332     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.227e-01 2.756e-01 1.677e-04 2.427e-04 6.696e-04 -1.000 1.664e-03 -0.805 -0.373 0.162 -1.077
0.00152 -1.00761 9.00000 1.8261271715 2.5603347875    1.825  2.193  3.7019  2.266    4  0.000  0.332     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.227e-01 2.756e-01 1.677e-04 2.427e-04 6.696e-04 -1.000 1.664e-03 -0.713 -0.284 0.245 -0.984
0.00152 -1.00761 9.00000 1.8261841536 2.5603377731    1.825  2.156  3.7043  2.312    4  0.000  0.332     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.227e-01 2.756e-01 1.677e-04 2.428e-04 6.696e-04 -1.000 1.664e-03 -0.620 -0.195 0.328 -0.890
0.00152 -1.00761 9.00000 1.8262649775 2.5603420075    1.825  2.119  3.7065  2.358    4  0.000  0.332     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.227e-01 2.756e-01 1.677e-04 2.428e-04 6.696e-04 -1.000 1.664e-03 -0.528 -0.106 0.411 -0.797
0.00152 -1.00761 9.00000 1.8264077902 2.5603494886    1.825  2.078  3.7090  2.410    4  0.000  0.332     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.227e-01 2.756e-01 1.677e-04 2.428e-04 6.696e-04 -1.000 1.664e-03 -0.424 -0.005 0.506 -0.691
0.00152 -1.00761 9.00000 1.8267226219 2.5603659758    1.826  2.042  3.7113  2.455    4  0.000  0.332     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.227e-01 2.756e-01 1.677e-04 2.428e-04 6.695e-04 -1.000 1.664e-03 -0.335 0.081 0.587 -0.600
0.00152 -1.00761 9.00000 1.8277643919 2.5604204850    1.827  1.996  3.7141  2.512    4  0.000  0.332     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.227e-01 2.757e-01 1.677e-04 2.429e-04 6.695e-04 -1.000 1.665e-03 -0.220 0.193 0.692 -0.482
0.00152 -1.00761 9.00000 1.8281697035 2.5604416731    1.827  1.965  3.7161  2.551    4  0.000  0.332     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.227e-01 2.757e-01 1.677e-04 2.430e-04 6.694e-04 -1.000 1.665e-03 -0.142 0.268 0.763 -0.403
0.00152 -1.00761 9.00000 1.8288462162 2.5604770144    1.828  1.923  3.7187  2.603    4  0.000  0.332     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.227e-01 2.757e-01 1.677e-04 2.430e-04 6.694e-04 -1.000 1.665e-03 -0.038 0.368 0.857 -0.298
0.00152 -1.00761 9.00000 1.8298014402 2.5605268646    1.829  1.875  3.7218  2.664    4  0.000  0.332     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.226e-01 2.757e-01 1.676e-04 2.431e-04 6.693e-04 -1.000 1.664e-03 0.083 0.485 0.967 -0.176
0.00152 -1.00761 9.00000 1.8309595585 2.5605872229    1.830  1.827  3.7251  2.725    4  0.000  0.332     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.226e-01 2.757e-01 1.676e-04 2.433e-04 6.692e-04 -1.000 1.664e-03 0.202 0.600 1.075 -0.054
0.00152 -1.00761 9.00000 1.8329871893 2.5606926871    1.832  1.775  3.7300  2.798    4  0.000  0.332     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.226e-01 2.757e-01 1.675e-04 2.435e-04 6.690e-04 -1.000 1.665e-03 0.333 0.727 1.192 0.082
0.00152 -1.00761 9.00000 1.8361217976 2.5608552019    1.835  1.741  3.7361  2.857    4  0.000  0.332     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.226e-01 2.758e-01 1.674e-04 2.438e-04 6.688e-04 -1.000 1.665e-03 0.418 0.807 1.259 0.173
0.00152 -1.00761 9.00000 1.8402254581 2.5610669955    1.839  1.760  3.7394  2.853    4  0.000  0.332     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.225e-01 2.758e-01 1.673e-04 2.442e-04 6.685e-04 -1.000 1.664e-03 0.371 0.757 1.201 0.129
0.00152 -1.00761 9.00000 1.8435306549 2.5612367915    1.842  1.778  3.7414  2.843    4  0.000  0.332     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.225e-01 2.759e-01 1.672e-04 2.446e-04 6.682e-04 -1.000 1.665e-03 0.325 0.709 1.149 0.085
0.00152 -1.00761 9.00000 1.8499999046 2.5615671142    1.849  1.805  3.7431  2.824    5  0.000  0.332     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.224e-01 2.759e-01 1.670e-04 2.452e-04 6.677e-04 -1.000 1.665e-03 0.258 0.640 1.077 0.020
0.00152 -1.00761 9.00000 1.8622229099 2.5621840279    1.861  1.852  3.7445  2.786    5  0.000  0.332     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.223e-01 2.761e-01 1.667e-04 2.462e-04 6.671e-04 -1.000 1.650e-03 0.140 0.521 0.954 -0.097
0.00152 -1.00761 9.00000 1.8744908571 2.5627939157    1.873  1.904  3.7457  2.742    5  0.000  0.331     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.221e-01 2.762e-01 1.663e-04 2.471e-04 6.666e-04 -1.000 1.635e-03 0.011 0.390 0.822 -0.224
0.00152 -1.00761 9.00000 1.8865205050 2.5633831073    1.885  1.956  3.7467  2.696    5  0.000  0.331     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.220e-01 2.764e-01 1.660e-04 2.480e-04 6.660e-04 -1.000 1.620e-03 -0.119 0.259 0.688 -0.354
0.00152 -1.00761 9.00000 1.8984565735 2.5639592367    1.897  2.008  3.7475  2.650    5  0.000  0.330     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.219e-01 2.765e-01 1.656e-04 2.489e-04 6.654e-04 -1.000 1.606e-03 -0.250 0.128 0.555 -0.483
0.00152 -1.00761 9.00000 1.8999999762 2.5640331260    1.899  2.015  3.7476  2.645    5  0.000  0.330     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.219e-01 2.765e-01 1.656e-04 2.490e-04 6.654e-04 -1.000 1.604e-03 -0.266 0.111 0.538 -0.500
0.00152 -1.00761 9.00000 1.9084640741 2.5644358963    1.908  2.051  3.7481  2.612    5  0.000  0.330     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.218e-01 2.766e-01 1.654e-04 2.498e-04 6.648e-04 -1.000 1.604e-03 -0.358 0.018 0.444 -0.592
0.00152 -1.00761 9.00000 1.9214693308 2.5650468161    1.921  2.105  3.7478  2.560    5  0.000  0.330     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.217e-01 2.767e-01 1.651e-04 2.510e-04 6.639e-04 -1.000 1.604e-03 -0.492 -0.116 0.310 -0.726
0.00152 -1.00761 9.00000 1.9313950539 2.5655067146    1.931  2.138  3.7434  2.511    6  0.000  0.330     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.216e-01 2.768e-01 1.649e-04 2.518e-04 6.632e-04 -1.000 1.604e-03 -0.574 -0.194 0.242 -0.812
0.00152 -1.00761 9.00000 1.9376955032 2.5657958300    1.937  2.155  3.7385  2.476    6  0.000  0.330     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.215e-01 2.769e-01 1.647e-04 2.524e-04 6.628e-04 -1.000 1.604e-03 -0.618 -0.233 0.212 -0.861
0.00152 -1.00761 9.00000 1.9390180111 2.5658562430    1.938  2.166  3.7369  2.459    6  0.000  0.330     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.215e-01 2.769e-01 1.647e-04 2.525e-04 6.627e-04 -1.000 1.604e-03 -0.645 -0.259 0.189 -0.891
0.00152 -1.00761 9.00000 1.9390850067 2.5658593009    1.938  2.169  3.7392  2.465    6  0.000  0.330     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.215e-01 2.769e-01 1.647e-04 2.525e-04 6.627e-04 -1.000 1.604e-03 -0.653 -0.269 0.175 -0.896
0.00152 -1.00761 9.00000 1.9427176714 2.5660247436    1.942  2.173  3.7348  2.445    6  0.000  0.330     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.215e-01 2.769e-01 1.646e-04 2.529e-04 6.624e-04 -1.000 1.604e-03 -0.662 -0.274 0.179 -0.909
0.00152 -1.00761 9.00000 1.9449027777 2.5661239177    1.944  2.174  3.7280  2.416    6  0.000  0.330     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.215e-01 2.769e-01 1.645e-04 2.530e-04 6.623e-04 -1.000 1.604e-03 -0.666 -0.272 0.196 -0.920
